1903,Medicine,Winner8434,Israel,Female
1904,Economics,Winner8435,France,Female
1905,Medicine,Winner8436,Brazil,Female
1906,Physics,Winner8437,UK,Male
1907,Physics,Winner8438,Japan,Male
1908,Medicine,Winner8439,France,Female
1909,Chemistry,Winner8440,Canada,Male
1910,Peace,Winner8441,UK,Male
1911,Chemistry,Winner8442,Kenya,Female
1912,Chemistry,Winner8443,USA,Male
1913,Peace,Winner8444,Japan,Female
1914,Literature,Winner8445,USA,Male
1915,Peace,Winner8446,Canada,Female
1916,Physics,Winner8447,France,Female
1917,Chemistry,Winner8448,Canada,Female
1918,Chemistry,Winner8449,Japan,Male
1919,Medicine,Winner8450,India,Male
1920,Economics,Winner8451,Canada,Female
1921,Peace,Winner8452,UK,Female
1922,Medicine,Winner8453,Japan,Male
1923,Chemistry,Winner8454,Canada,Female
1924,Peace,Winner8455,Brazil,Male
1925,Physics,Winner8456,India,Female
1926,Literature,Winner8457,Germany,Female
1927,Medicine,Winner8458,Canada,Female
1928,Chemistry,Winner8459,Germany,Male
1929,Chemistry,Winner8460,Canada,Male
1930,Literature,Winner8461,Canada,Female
1931,Peace,Winner8462,Israel,Female
1932,Medicine,Winner8463,Israel,Male
1933,Chemistry,Winner8464,India,Female
1934,Peace,Winner8465,Kenya,Male
1935,Chemistry,Winner8466,USA,Female
1936,Chemistry,Winner8467,Israel,Female
1937,Chemistry,Winner8468,France,Female
1938,Peace,Winner8469,Israel,Male
1939,Physics,Winner8470,Canada,Female
1940,Literature,Winner8471,UK,Female
1941,Peace,Winner8472,Israel,Female
1942,Chemistry,Winner8473,Germany,Female
1943,Literature,Winner8474,Israel,Male
1944,Peace,Winner8475,Israel,Male
1945,Chemistry,Winner8476,India,Female
1946,Literature,Winner8477,Brazil,Female
1947,Economics,Winner8478,Kenya,Female
1948,Peace,Winner8479,France,Female
1949,Literature,Winner8480,USA,Female
1950,Physics,Winner8481,Germany,Female
1951,Peace,Winner8482,France,Male
1952,Peace,Winner8483,Japan,Male
1953,Physics,Winner8484,India,Male
1954,Peace,Winner8485,Brazil,Male
1955,Peace,Winner8486,UK,Male
1956,Chemistry,Winner8487,Canada,Male
1957,Physics,Winner8488,USA,Male
1958,Medicine,Winner8489,Japan,Male
1959,Economics,Winner8490,Kenya,Female
1960,Chemistry,Winner8491,Israel,Male
1961,Medicine,Winner8492,Germany,Male
1962,Medicine,Winner8493,Israel,Male
1963,Chemistry,Winner8494,Japan,Male
1964,Physics,Winner8495,Germany,Female
1965,Medicine,Winner8496,France,Female
1966,Chemistry,Winner8497,USA,Female
1967,Economics,Winner8498,India,Female
1968,Medicine,Winner8499,France,Male
1969,Medicine,Winner8500,USA,Female
1970,Peace,Winner8501,France,Male
1971,Peace,Winner8502,France,Male
1972,Medicine,Winner8503,Germany,Male
1973,Peace,Winner8504,Kenya,Female
1974,Literature,Winner8505,Israel,Male
1975,Peace,Winner8506,Japan,Female
1976,Chemistry,Winner8507,Israel,Male
1977,Economics,Winner8508,India,Female
1978,Peace,Winner8509,France,Male
1979,Physics,Winner8510,Kenya,Female
1980,Chemistry,Winner8511,USA,Female
1981,Peace,Winner8512,Canada,Female
1982,Physics,Winner8513,Brazil,Female
1983,Peace,Winner8514,India,Female
1984,Chemistry,Winner8515,Japan,Male
1985,Medicine,Winner8516,Germany,Female
1986,Literature,Winner8517,Japan,Male
1987,Economics,Winner8518,France,Female
1988,Chemistry,Winner8519,UK,Male
1989,Literature,Winner8520,Israel,Female
1990,Literature,Winner8521,UK,Male
1991,Physics,Winner8522,Kenya,Female
1992,Literature,Winner8523,Germany,Male
1993,Physics,Winner8524,Kenya,Female
1994,Physics,Winner8525,Germany,Female
1995,Physics,Winner8526,Israel,Male
1996,Physics,Winner8527,France,Female
1997,Peace,Winner8528,Israel,Male
1998,Peace,Winner8529,Germany,Female
1999,Chemistry,Winner8530,Germany,Female
2000,Physics,Winner8531,Germany,Female
2001,Economics,Winner8532,France,Female
2002,Medicine,Winner8533,Japan,Female
2003,Medicine,Winner8534,Brazil,Male
2004,Medicine,Winner8535,Kenya,Female
2005,Physics,Winner8536,Kenya,Female
2006,Chemistry,Winner8537,Germany,Female
2007,Physics,Winner8538,USA,Female
2008,Literature,Winner8539,India,Male
2009,Peace,Winner8540,UK,Female
2010,Economics,Winner8541,USA,Female
2011,Physics,Winner8542,Kenya,Male
2012,Economics,Winner8543,France,Female
2013,Physics,Winner8544,Japan,Female
2014,Literature,Winner8545,Germany,Female
2015,Physics,Winner8546,Israel,Male
2016,Peace,Winner8547,India,Male
2017,Medicine,Winner8548,India,Male
2018,Economics,Winner8549,UK,Female
2019,Literature,Winner8550,Japan,Female
2020,Economics,Winner8551,Israel,Female
2021,Economics,Winner8552,India,Male
2022,Peace,Winner8553,UK,Female
2023,Physics,Winner8554,Kenya,Female
2024,Physics,Winner8555,USA,Female
1901,Physics,Winner8556,Israel,Male
1902,Physics,Winner8557,Japan,Female
1903,Medicine,Winner8558,UK,Female
1904,Physics,Winner8559,Germany,Male
1905,Chemistry,Winner8560,UK,Male
1906,Economics,Winner8561,Germany,Female
1907,Literature,Winner8562,France,Male
1908,Chemistry,Winner8563,Brazil,Female
1909,Peace,Winner8564,Brazil,Female
1910,Economics,Winner8565,Japan,Male
1911,Economics,Winner8566,Kenya,Male
1912,Chemistry,Winner8567,Canada,Female
1913,Chemistry,Winner8568,Israel,Female
1914,Physics,Winner8569,Canada,Female
1915,Economics,Winner8570,Canada,Male
1916,Chemistry,Winner8571,Germany,Female
1917,Economics,Winner8572,Canada,Male
1918,Chemistry,Winner8573,USA,Male
1919,Peace,Winner8574,Kenya,Female
1920,Medicine,Winner8575,USA,Male
1921,Literature,Winner8576,Kenya,Male
1922,Peace,Winner8577,Israel,Female
1923,Physics,Winner8578,Israel,Male
1924,Physics,Winner8579,UK,Male
1925,Peace,Winner8580,Japan,Male
1926,Physics,Winner8581,UK,Male
1927,Economics,Winner8582,France,Female
1928,Literature,Winner8583,UK,Male
1929,Medicine,Winner8584,Brazil,Female
1930,Peace,Winner8585,India,Male
1931,Medicine,Winner8586,France,Female
1932,Chemistry,Winner8587,France,Male
1933,Physics,Winner8588,Israel,Female
1934,Physics,Winner8589,Japan,Female
1935,Economics,Winner8590,France,Male
1936,Physics,Winner8591,India,Male
1937,Peace,Winner8592,Kenya,Male
1938,Literature,Winner8593,Kenya,Female
1939,Medicine,Winner8594,Japan,Female
1940,Literature,Winner8595,USA,Male
1941,Economics,Winner8596,Germany,Male
1942,Literature,Winner8597,UK,Female
1943,Literature,Winner8598,UK,Female
1944,Economics,Winner8599,Germany,Female
1945,Literature,Winner8600,Kenya,Female
1946,Literature,Winner8601,France,Female
1947,Chemistry,Winner8602,Germany,Female
1948,Economics,Winner8603,Israel,Female
1949,Physics,Winner8604,India,Male
1950,Physics,Winner8605,France,Female
1951,Physics,Winner8606,Brazil,Female
1952,Physics,Winner8607,France,Female
1953,Literature,Winner8608,Brazil,Female
1954,Physics,Winner8609,Germany,Female
1955,Peace,Winner8610,Canada,Male
1956,Medicine,Winner8611,USA,Female
1957,Chemistry,Winner8612,USA,Female
1958,Literature,Winner8613,Germany,Female
1959,Physics,Winner8614,India,Male
1960,Chemistry,Winner8615,Brazil,Male
1961,Economics,Winner8616,Canada,Female
1962,Physics,Winner8617,Israel,Male
1963,Physics,Winner8618,Germany,Male
1964,Peace,Winner8619,UK,Male
1965,Physics,Winner8620,Germany,Male
1966,Chemistry,Winner8621,India,Male
1967,Physics,Winner8622,Israel,Female
1968,Medicine,Winner8623,France,Male
1969,Literature,Winner8624,India,Female
1970,Economics,Winner8625,Israel,Female
1971,Chemistry,Winner8626,UK,Male
1972,Literature,Winner8627,USA,Male
1973,Peace,Winner8628,Brazil,Female
1974,Physics,Winner8629,France,Female
1975,Medicine,Winner8630,Kenya,Female
1976,Economics,Winner8631,India,Female
1977,Medicine,Winner8632,Israel,Male
1978,Physics,Winner8633,India,Female
1979,Economics,Winner8634,Brazil,Female
1980,Economics,Winner8635,Japan,Female
1981,Chemistry,Winner8636,Brazil,Male
1982,Physics,Winner8637,Brazil,Male
1983,Economics,Winner8638,Brazil,Male
1984,Economics,Winner8639,Brazil,Female
1985,Medicine,Winner8640,India,Male
1986,Medicine,Winner8641,Japan,Female
1987,Literature,Winner8642,Canada,Male
1988,Chemistry,Winner8643,Israel,Female
1989,Chemistry,Winner8644,UK,Female
1990,Peace,Winner8645,Kenya,Male
1991,Medicine,Winner8646,Canada,Female
1992,Physics,Winner8647,Germany,Female
1993,Physics,Winner8648,Canada,Male
1994,Medicine,Winner8649,Brazil,Female
1995,Physics,Winner8650,Kenya,Male
1996,Medicine,Winner8651,Kenya,Male
1997,Literature,Winner8652,Canada,Male
1998,Chemistry,Winner8653,Germany,Female
1999,Physics,Winner8654,India,Female
2000,Physics,Winner8655,UK,Female
2001,Chemistry,Winner8656,USA,Male
2002,Literature,Winner8657,Germany,Male
2003,Literature,Winner8658,Kenya,Male
2004,Medicine,Winner8659,Canada,Male
2005,Medicine,Winner8660,Brazil,Female
2006,Peace,Winner8661,USA,Female
2007,Chemistry,Winner8662,France,Female
2008,Medicine,Winner8663,UK,Male
2009,Chemistry,Winner8664,Israel,Female
2010,Medicine,Winner8665,Kenya,Female
2011,Physics,Winner8666,Canada,Female
2012,Economics,Winner8667,India,Male
2013,Physics,Winner8668,India,Female
2014,Peace,Winner8669,USA,Female
2015,Economics,Winner8670,Kenya,Male
2016,Peace,Winner8671,UK,Female
2017,Literature,Winner8672,Japan,Female
2018,Peace,Winner8673,Germany,Female
2019,Medicine,Winner8674,Canada,Male
2020,Peace,Winner8675,Germany,Male
2021,Medicine,Winner8676,Israel,Female
2022,Medicine,Winner8677,Brazil,Female
2023,Literature,Winner8678,Brazil,Male
2024,Medicine,Winner8679,Kenya,Male
1901,Chemistry,Winner8680,Germany,Female
1902,Literature,Winner8681,UK,Female
1903,Chemistry,Winner8682,USA,Male
1904,Peace,Winner8683,France,Male
1905,Physics,Winner8684,Israel,Female
1906,Literature,Winner8685,Kenya,Male
1907,Chemistry,Winner8686,Germany,Male
1908,Economics,Winner8687,Israel,Female
1909,Chemistry,Winner8688,France,Male
1910,Peace,Winner8689,Canada,Female
1911,Medicine,Winner8690,USA,Male
1912,Peace,Winner8691,France,Female
1913,Chemistry,Winner8692,France,Female
1914,Literature,Winner8693,Canada,Male
1915,Medicine,Winner8694,France,Female
1916,Literature,Winner8695,Germany,Male
1917,Chemistry,Winner8696,Brazil,Female
1918,Economics,Winner8697,France,Male
1919,Chemistry,Winner8698,Germany,Male
1920,Physics,Winner8699,Israel,Male
1921,Medicine,Winner8700,USA,Male
1922,Literature,Winner8701,Israel,Male
1923,Chemistry,Winner8702,France,Female
1924,Medicine,Winner8703,France,Male
1925,Medicine,Winner8704,Kenya,Male
1926,Peace,Winner8705,Israel,Male
1927,Peace,Winner8706,USA,Female
1928,Medicine,Winner8707,India,Male
1929,Medicine,Winner8708,Japan,Female
1930,Chemistry,Winner8709,Canada,Male
1931,Literature,Winner8710,India,Female
1932,Peace,Winner8711,Israel,Male
1933,Chemistry,Winner8712,Brazil,Male
1934,Physics,Winner8713,USA,Male
1935,Economics,Winner8714,Canada,Female
1936,Chemistry,Winner8715,Germany,Male
1937,Chemistry,Winner8716,Canada,Male
1938,Chemistry,Winner8717,Kenya,Female
1939,Literature,Winner8718,Kenya,Male
1940,Chemistry,Winner8719,UK,Female
1941,Economics,Winner8720,Brazil,Male
1942,Literature,Winner8721,Canada,Female
1943,Economics,Winner8722,Kenya,Male
1944,Literature,Winner8723,USA,Male
1945,Peace,Winner8724,India,Male
1946,Chemistry,Winner8725,Canada,Male
1947,Medicine,Winner8726,Israel,Female
1948,Chemistry,Winner8727,Israel,Female
1949,Chemistry,Winner8728,Japan,Male
1950,Economics,Winner8729,USA,Female
1951,Economics,Winner8730,Japan,Male
1952,Chemistry,Winner8731,Kenya,Female
1953,Physics,Winner8732,Canada,Female
1954,Medicine,Winner8733,Brazil,Male
1955,Literature,Winner8734,Kenya,Female
1956,Chemistry,Winner8735,India,Male
1957,Literature,Winner8736,France,Male
1958,Physics,Winner8737,Germany,Female
1959,Chemistry,Winner8738,Brazil,Female
1960,Economics,Winner8739,Canada,Female
1961,Literature,Winner8740,UK,Female
1962,Peace,Winner8741,Kenya,Female
1963,Medicine,Winner8742,Israel,Female
1964,Economics,Winner8743,Israel,Male
1965,Physics,Winner8744,Brazil,Male
1966,Peace,Winner8745,Israel,Female
1967,Economics,Winner8746,Israel,Female
1968,Peace,Winner8747,UK,Female
1969,Peace,Winner8748,Brazil,Female
1970,Physics,Winner8749,Israel,Female
1971,Medicine,Winner8750,USA,Female
1972,Peace,Winner8751,Germany,Male
1973,Literature,Winner8752,Canada,Female
1974,Chemistry,Winner8753,France,Male
1975,Economics,Winner8754,Germany,Female
1976,Literature,Winner8755,UK,Male
1977,Physics,Winner8756,France,Male
1978,Economics,Winner8757,UK,Female
1979,Peace,Winner8758,Japan,Female
1980,Chemistry,Winner8759,Japan,Male
1981,Physics,Winner8760,UK,Male
1982,Economics,Winner8761,Kenya,Female
1983,Economics,Winner8762,France,Male
1984,Chemistry,Winner8763,Israel,Female
1985,Literature,Winner8764,Japan,Male
1986,Economics,Winner8765,France,Female
1987,Literature,Winner8766,Kenya,Female
1988,Physics,Winner8767,Brazil,Male
1989,Chemistry,Winner8768,Germany,Female
1990,Peace,Winner8769,Brazil,Female
1991,Physics,Winner8770,India,Female
1992,Physics,Winner8771,Canada,Male
1993,Literature,Winner8772,UK,Male
1994,Economics,Winner8773,Japan,Female
1995,Literature,Winner8774,Japan,Female
1996,Economics,Winner8775,Israel,Female
1997,Literature,Winner8776,USA,Female
1998,Peace,Winner8777,Canada,Female
1999,Peace,Winner8778,Japan,Female
2000,Chemistry,Winner8779,Brazil,Male
2001,Physics,Winner8780,Israel,Female
2002,Chemistry,Winner8781,Germany,Female
2003,Physics,Winner8782,USA,Male
2004,Peace,Winner8783,France,Female
2005,Physics,Winner8784,Canada,Female
2006,Chemistry,Winner8785,USA,Male
2007,Literature,Winner8786,India,Female
2008,Medicine,Winner8787,Kenya,Female
2009,Medicine,Winner8788,India,Female
2010,Economics,Winner8789,Brazil,Female
2011,Medicine,Winner8790,India,Female
2012,Literature,Winner8791,India,Male
2013,Chemistry,Winner8792,Japan,Female
2014,Literature,Winner8793,Japan,Male
2015,Physics,Winner8794,USA,Female
2016,Peace,Winner8795,Kenya,Female
2017,Peace,Winner8796,Canada,Male
2018,Medicine,Winner8797,USA,Female
2019,Physics,Winner8798,Canada,Female
2020,Medicine,Winner8799,Japan,Female
2021,Physics,Winner8800,France,Male
2022,Medicine,Winner8801,Japan,Female
2023,Physics,Winner8802,Brazil,Female
2024,Medicine,Winner8803,USA,Male
1901,Chemistry,Winner8804,Germany,Female
1902,Peace,Winner8805,Canada,Male
1903,Peace,Winner8806,Germany,Female
1904,Literature,Winner8807,USA,Male
1905,Literature,Winner8808,USA,Male
1906,Literature,Winner8809,Germany,Male
1907,Peace,Winner8810,Japan,Female
1908,Chemistry,Winner8811,Germany,Female
1909,Physics,Winner8812,France,Male
1910,Economics,Winner8813,India,Male
1911,Peace,Winner8814,Israel,Male
1912,Physics,Winner8815,Israel,Female
1913,Economics,Winner8816,UK,Male
1914,Medicine,Winner8817,Israel,Male
1915,Peace,Winner8818,Canada,Male
1916,Peace,Winner8819,Kenya,Female
1917,Peace,Winner8820,Kenya,Male
1918,Medicine,Winner8821,India,Male
1919,Peace,Winner8822,Japan,Male
1920,Chemistry,Winner8823,India,Female
1921,Peace,Winner8824,Japan,Male
1922,Medicine,Winner8825,India,Male
1923,Literature,Winner8826,Germany,Female
1924,Literature,Winner8827,Kenya,Female
1925,Peace,Winner8828,USA,Female
1926,Literature,Winner8829,Germany,Female
1927,Economics,Winner8830,USA,Female
1928,Peace,Winner8831,Brazil,Male
1929,Chemistry,Winner8832,Canada,Male
1930,Chemistry,Winner8833,Israel,Female
1931,Medicine,Winner8834,France,Male
1932,Chemistry,Winner8835,UK,Female
1933,Peace,Winner8836,Israel,Male
1934,Medicine,Winner8837,Brazil,Female
1935,Peace,Winner8838,USA,Female
1936,Chemistry,Winner8839,Japan,Male
1937,Physics,Winner8840,Germany,Male
1938,Peace,Winner8841,Kenya,Female
1939,Literature,Winner8842,Japan,Female
1940,Literature,Winner8843,India,Female
1941,Physics,Winner8844,Japan,Male
1942,Peace,Winner8845,Canada,Female
1943,Economics,Winner8846,Brazil,Male
1944,Chemistry,Winner8847,USA,Male
1945,Peace,Winner8848,India,Female
1946,Economics,Winner8849,Brazil,Female
1947,Physics,Winner8850,Israel,Female
1948,Chemistry,Winner8851,Germany,Male
1949,Chemistry,Winner8852,Canada,Male
1950,Economics,Winner8853,India,Female
1951,Economics,Winner8854,Israel,Female
1952,Chemistry,Winner8855,Kenya,Female
1953,Literature,Winner8856,Japan,Male
1954,Physics,Winner8857,Kenya,Male
1955,Economics,Winner8858,USA,Female
1956,Literature,Winner8859,France,Male
1957,Economics,Winner8860,UK,Female
1958,Physics,Winner8861,Brazil,Male
1959,Literature,Winner8862,Brazil,Male
1960,Medicine,Winner8863,France,Female
1961,Medicine,Winner8864,India,Female
1962,Literature,Winner8865,Israel,Male
1963,Literature,Winner8866,France,Male
1964,Chemistry,Winner8867,Kenya,Male
1965,Chemistry,Winner8868,Kenya,Male
1966,Literature,Winner8869,Israel,Male
1967,Chemistry,Winner8870,France,Male
1968,Literature,Winner8871,Israel,Male
1969,Physics,Winner8872,Canada,Female
1970,Medicine,Winner8873,Brazil,Female
1971,Physics,Winner8874,Brazil,Female
1972,Literature,Winner8875,Kenya,Female
1973,Economics,Winner8876,Japan,Male
1974,Economics,Winner8877,Kenya,Female
1975,Literature,Winner8878,India,Female
1976,Chemistry,Winner8879,Israel,Male
1977,Peace,Winner8880,Brazil,Male
1978,Literature,Winner8881,Germany,Female
1979,Peace,Winner8882,UK,Female
1980,Peace,Winner8883,UK,Female
1981,Literature,Winner8884,Israel,Male
1982,Peace,Winner8885,Israel,Female
1983,Medicine,Winner8886,Brazil,Female
1984,Chemistry,Winner8887,Canada,Male
1985,Peace,Winner8888,Japan,Female
1986,Literature,Winner8889,Germany,Male
1987,Chemistry,Winner8890,USA,Female
1988,Literature,Winner8891,UK,Male
1989,Chemistry,Winner8892,Israel,Female
1990,Economics,Winner8893,UK,Male
1991,Physics,Winner8894,Israel,Male
1992,Economics,Winner8895,India,Male
1993,Peace,Winner8896,Brazil,Male
1994,Chemistry,Winner8897,Israel,Female
1995,Economics,Winner8898,UK,Male
1996,Physics,Winner8899,Kenya,Male
1997,Literature,Winner8900,Canada,Male
1998,Physics,Winner8901,USA,Female
1999,Peace,Winner8902,France,Male
2000,Literature,Winner8903,France,Male
2001,Literature,Winner8904,Brazil,Male
2002,Chemistry,Winner8905,Japan,Female
2003,Economics,Winner8906,Japan,Female
2004,Physics,Winner8907,Germany,Female
2005,Physics,Winner8908,Canada,Female
2006,Medicine,Winner8909,Kenya,Female
2007,Peace,Winner8910,Germany,Male
2008,Medicine,Winner8911,India,Female
2009,Physics,Winner8912,Kenya,Female
2010,Chemistry,Winner8913,UK,Male
2011,Economics,Winner8914,Germany,Male
2012,Medicine,Winner8915,India,Female
2013,Economics,Winner8916,USA,Female
2014,Literature,Winner8917,USA,Female
2015,Chemistry,Winner8918,UK,Female
2016,Peace,Winner8919,Israel,Male
2017,Peace,Winner8920,Japan,Female
2018,Medicine,Winner8921,USA,Female
2019,Medicine,Winner8922,Brazil,Male
2020,Physics,Winner8923,UK,Female
2021,Physics,Winner8924,Japan,Female
2022,Physics,Winner8925,UK,Male
2023,Chemistry,Winner8926,India,Male
2024,Chemistry,Winner8927,Canada,Female
1901,Physics,Winner8928,India,Female
1902,Peace,Winner8929,Israel,Male
1903,Economics,Winner8930,USA,Female
1904,Literature,Winner8931,Israel,Female
1905,Peace,Winner8932,USA,Male
1906,Chemistry,Winner8933,Japan,Female
1907,Medicine,Winner8934,Canada,Female
1908,Medicine,Winner8935,Canada,Female
1909,Peace,Winner8936,Japan,Male
1910,Chemistry,Winner8937,Canada,Female
1911,Medicine,Winner8938,USA,Male
1912,Literature,Winner8939,Germany,Male
1913,Peace,Winner8940,India,Female
1914,Chemistry,Winner8941,Kenya,Male
1915,Physics,Winner8942,India,Female
1916,Medicine,Winner8943,Kenya,Male
1917,Peace,Winner8944,France,Female
1918,Chemistry,Winner8945,UK,Female
1919,Peace,Winner8946,Germany,Male
1920,Chemistry,Winner8947,Israel,Male
1921,Medicine,Winner8948,Brazil,Female
1922,Economics,Winner8949,Japan,Male
1923,Chemistry,Winner8950,Germany,Male
1924,Medicine,Winner8951,UK,Female
1925,Economics,Winner8952,India,Male
1926,Peace,Winner8953,India,Female
1927,Peace,Winner8954,Germany,Female
1928,Literature,Winner8955,USA,Female
1929,Chemistry,Winner8956,Japan,Female
1930,Literature,Winner8957,Kenya,Female
1931,Literature,Winner8958,France,Male
1932,Medicine,Winner8959,Israel,Female
1933,Peace,Winner8960,Japan,Male
1934,Economics,Winner8961,Kenya,Female
1935,Economics,Winner8962,Israel,Male
1936,Literature,Winner8963,UK,Female
1937,Physics,Winner8964,India,Male
1938,Chemistry,Winner8965,France,Male
1939,Peace,Winner8966,UK,Female
1940,Peace,Winner8967,Brazil,Male
1941,Economics,Winner8968,Japan,Male
1942,Chemistry,Winner8969,Japan,Female
1943,Economics,Winner8970,Kenya,Female
1944,Economics,Winner8971,USA,Female
1945,Peace,Winner8972,Germany,Female
1946,Literature,Winner8973,Japan,Male
1947,Economics,Winner8974,France,Male
1948,Peace,Winner8975,Canada,Female
1949,Economics,Winner8976,Germany,Male
1950,Physics,Winner8977,France,Female
1951,Economics,Winner8978,India,Male
1952,Peace,Winner8979,Israel,Female
1953,Economics,Winner8980,France,Male
1954,Peace,Winner8981,Germany,Female
1955,Literature,Winner8982,Kenya,Female
1956,Physics,Winner8983,Israel,Female
1957,Literature,Winner8984,Canada,Female
1958,Physics,Winner8985,USA,Male
1959,Medicine,Winner8986,Canada,Male
1960,Medicine,Winner8987,France,Male
1961,Chemistry,Winner8988,France,Male
1962,Economics,Winner8989,Germany,Female
1963,Peace,Winner8990,Israel,Male
1964,Physics,Winner8991,Germany,Female
1965,Literature,Winner8992,Brazil,Male
1966,Literature,Winner8993,Kenya,Female
1967,Peace,Winner8994,USA,Male
1968,Literature,Winner8995,Kenya,Male
1969,Medicine,Winner8996,France,Female
1970,Medicine,Winner8997,Canada,Male
1971,Medicine,Winner8998,Japan,Male
1972,Peace,Winner8999,France,Male
1973,Chemistry,Winner9000,India,Male
1974,Literature,Winner9001,Japan,Female
1975,Medicine,Winner9002,Canada,Female
1976,Chemistry,Winner9003,Canada,Male
1977,Physics,Winner9004,Brazil,Female
1978,Chemistry,Winner9005,Kenya,Male
1979,Literature,Winner9006,Germany,Male
1980,Peace,Winner9007,Israel,Female
1981,Economics,Winner9008,Canada,Female
1982,Medicine,Winner9009,Israel,Male
1983,Economics,Winner9010,France,Female
1984,Economics,Winner9011,Kenya,Female
1985,Medicine,Winner9012,UK,Female
1986,Peace,Winner9013,USA,Male
1987,Chemistry,Winner9014,Brazil,Female
1988,Physics,Winner9015,France,Female
1989,Medicine,Winner9016,UK,Male
1990,Medicine,Winner9017,Japan,Female
1991,Peace,Winner9018,Canada,Female
1992,Chemistry,Winner9019,France,Male
1993,Peace,Winner9020,USA,Female
1994,Literature,Winner9021,Germany,Male
1995,Physics,Winner9022,Japan,Female
1996,Medicine,Winner9023,Canada,Male
1997,Medicine,Winner9024,Kenya,Female
1998,Peace,Winner9025,Germany,Male
1999,Medicine,Winner9026,UK,Male
2000,Medicine,Winner9027,Israel,Female
2001,Peace,Winner9028,Brazil,Female
2002,Peace,Winner9029,India,Male
2003,Physics,Winner9030,France,Male
2004,Medicine,Winner9031,USA,Female
2005,Medicine,Winner9032,Germany,Female
2006,Literature,Winner9033,Canada,Female
2007,Physics,Winner9034,Brazil,Male
2008,Physics,Winner9035,Brazil,Female
2009,Peace,Winner9036,USA,Male
2010,Physics,Winner9037,Brazil,Female
2011,Chemistry,Winner9038,UK,Female
2012,Chemistry,Winner9039,Israel,Male
2013,Medicine,Winner9040,UK,Male
2014,Medicine,Winner9041,Germany,Female
2015,Literature,Winner9042,Brazil,Female
2016,Chemistry,Winner9043,UK,Male
2017,Literature,Winner9044,Brazil,Male
2018,Peace,Winner9045,Kenya,Male
2019,Physics,Winner9046,Israel,Female
2020,Economics,Winner9047,Brazil,Female
2021,Literature,Winner9048,Japan,Male
2022,Medicine,Winner9049,Kenya,Male
2023,Literature,Winner9050,Brazil,Male
2024,Chemistry,Winner9051,Canada,Male
1901,Chemistry,Winner9052,UK,Female
1902,Medicine,Winner9053,France,Male
1903,Physics,Winner9054,Canada,Male
1904,Physics,Winner9055,France,Male
1905,Physics,Winner9056,France,Female
1906,Medicine,Winner9057,India,Male
1907,Economics,Winner9058,India,Male
1908,Chemistry,Winner9059,Japan,Male
1909,Physics,Winner9060,Japan,Male
1910,Physics,Winner9061,Canada,Female
1911,Literature,Winner9062,USA,Male
1912,Medicine,Winner9063,UK,Female
1913,Medicine,Winner9064,Israel,Male
1914,Physics,Winner9065,UK,Female
1915,Literature,Winner9066,Germany,Male
1916,Economics,Winner9067,Brazil,Male
1917,Chemistry,Winner9068,France,Male
1918,Medicine,Winner9069,USA,Male
1919,Medicine,Winner9070,Germany,Male
1920,Chemistry,Winner9071,France,Male
1921,Medicine,Winner9072,Canada,Male
1922,Economics,Winner9073,USA,Male
1923,Economics,Winner9074,Israel,Male
1924,Physics,Winner9075,UK,Male
1925,Medicine,Winner9076,Brazil,Female
1926,Chemistry,Winner9077,Germany,Male
1927,Chemistry,Winner9078,Germany,Male
1928,Medicine,Winner9079,France,Female
1929,Physics,Winner9080,Germany,Male
1930,Chemistry,Winner9081,Israel,Female
1931,Medicine,Winner9082,Canada,Female
1932,Medicine,Winner9083,France,Male
1933,Medicine,Winner9084,France,Female
1934,Medicine,Winner9085,Japan,Female
1935,Literature,Winner9086,USA,Male
1936,Medicine,Winner9087,Israel,Female
1937,Literature,Winner9088,Germany,Female
1938,Chemistry,Winner9089,USA,Female
1939,Chemistry,Winner9090,Canada,Female
1940,Economics,Winner9091,Kenya,Male
1941,Medicine,Winner9092,Israel,Female
1942,Chemistry,Winner9093,Israel,Female
1943,Chemistry,Winner9094,India,Female
1944,Physics,Winner9095,India,Male
1945,Literature,Winner9096,Canada,Female
1946,Medicine,Winner9097,Israel,Male
1947,Medicine,Winner9098,Kenya,Female
1948,Chemistry,Winner9099,India,Male
1949,Economics,Winner9100,Brazil,Male
1950,Peace,Winner9101,Canada,Female
1951,Medicine,Winner9102,UK,Female
1952,Literature,Winner9103,India,Male
1953,Chemistry,Winner9104,Canada,Female
1954,Chemistry,Winner9105,Japan,Female
1955,Medicine,Winner9106,Canada,Female
1956,Economics,Winner9107,India,Male
1957,Medicine,Winner9108,Germany,Female
1958,Chemistry,Winner9109,Israel,Female
1959,Economics,Winner9110,Germany,Male
1960,Medicine,Winner9111,Germany,Female
1961,Literature,Winner9112,Israel,Male
1962,Medicine,Winner9113,UK,Female
1963,Literature,Winner9114,UK,Male
1964,Economics,Winner9115,Kenya,Female
1965,Chemistry,Winner9116,Brazil,Male
1966,Medicine,Winner9117,Japan,Male
1967,Economics,Winner9118,Japan,Female
1968,Peace,Winner9119,India,Female
1969,Chemistry,Winner9120,Israel,Male
1970,Literature,Winner9121,UK,Female
1971,Economics,Winner9122,Brazil,Male
1972,Medicine,Winner9123,Israel,Female
1973,Peace,Winner9124,Germany,Male
1974,Literature,Winner9125,UK,Female
1975,Chemistry,Winner9126,Brazil,Male
